time
20087694
2416381
2356386
2436052
2411859
2380219
2344284
2288968
2304773
2338817
2409224
2150262
1427584
1423218
1381727
1374349
1352652
1355486
1283702
1187692
1213331
1186920
1187034
1251270
1258382
1265011
1926838
2263315
2157327
2137324
2166834
2195126
2261864
3942938
2134115
2197267
6353894
2333423
2434373
2322088
2210250
2120041
2058049
2098274
13871666
6193989
2324162
2238480
2345775
15511789
2069375
14231339
2091687
2057971
1662377
2028578
2225379
1384639
1248432
1204425
1216427
1171926
1171404
1211371
1201283
1178227
1728457
1243636
1186234
1728168
1528365
1238239
1184651
1487411
1338490
2175132
1667117
1712965
1825595
1794327
2004431
2164815
2220340
2248943
2233321
2131333
2150627
2167010
2176726
2189137
2259629
2230595
2186173
2060729
2000517
2082371
1930618
1990187
1916843
2383352
2268125
2219350
2254981
2203938
2239808
2187607
13030443
2100566
2019285
2040988
14299446
2129952
2140542
2149700
1822030
1164898
1153616
1121142
1108815
1134614
1534243
1837330
1237166
1400815
2053295
3321699
5342173
2183035
2107521
2053712
2136730
2159757
5619371
2380776
2086753
2082283
2079055
2407739
2186437
2214280
2009797
1994498
1970792
1937851
1922154
2078559
2131607
2176551
2194232
2090001
2009482
2110441
2045304
2287473
2298283
2117034
2108654
3030901
1851051
1802095
1679907
1801465
1810641
2056668
1837457
1787444
1716483
2082981
1725834
1916447
1869790
1976360
1862433
1798736
1644810
1786136
1669085
1639063
1678552
1683580
1774723
1626992
1732693
1583826
1668231
1771375
1562255
1710448
1602680
1724448
1519765
1610018
1282431
1062279
1083580
1587761
1995163
1972766
1980273
3887749
2111078
1962662
1971188
1954154
1987388
1925915
1931367
1986739
2039561
1988014
2035179
1995970
1973607
1917895
1952941
1935610
3973039
1977423
2078638
3259673
2083317
2025047
2107221
2031855
2000485
2116478
1992517
1934852
1861184
1927842
1869729
1942611
1969965
1907802
1877116
1852723
1839797
1905008
1862115
1803420
1649895
1721679
1877099
1835693
1810332
1808879
1819839
1716189
2135944
2054843
2102710
1773321
1912937
2645840
1759723
1745467
1874769
1672277
1760963
1666116
1743130
1811138
1538210
1071646
1075412
1070291
1011310
1047326
1060441
1003348
1104706
1079193
1025796
1097883
1063933
1007224
1083024
1087592
1009516
1058033
1045951
1008546
1058556
1045913
1002022
1072908
1048804
1006935
1079095
1358080
1067581
1107004
1064477
1001916
1091742
1102134
1018621
1127568
1066099
1020585
1053907
1052254
1003961
1043132
1045944
1011381
1080846
1048911
995372
1053647
1080896
988009
1057215
1040973
1007477
1063319
1064536
1018079
1054232
1044997
987387
1078009
1930172
1638180
1838577
1842671
1764680
1816754
1803846
1640343
1847291
1888299
1758324
1919731
1842139
1715490
1819019
1776127
1790762
1756768
1768394
1731993
1818651
1865891
1740619
1867243
1841133
1813703
2016892
1929347
1679419
1824580
1903815
1846062
1975282
1996564
1838343
1962870
1951884
1828237
2213074
2048696
1927979
1994404
1957001
1873788
7592150
3988464
7075090
3575137
2062314
2075465
1959270
2258537
2187116
2076027
2126296
2194118
2141829
1895879
1160067
1475843
1408904
1146557
1104026
1731278
2050003
1757570
1319836
1203607
2414345
1946300
2059356
1687403
1961553
1188230
1662370
1529643
1943823
1619770
1106948
1564308
1195554
1156242
1942411
2006104
1831474
2100236
2023487
2066681
2159885
2115072
2300323
2242830
2138777
2081751
2058085
2134608
2098034
2180927
2018480
2044480
2093660
1574884
1258069
1943255
1886906
2078825
1421235
1675344
2122647
2285489
2039170
2086566
2281538
2133046
2184815
2149083
2093456
2143953
2264532
2054962
2179842
2155045
2078845
1868940
1739480
1624802
1816402
1858299
1866286
1762048
1661642
1559976
1726934
1969973
2084400
2098903
2177640
2019204
2100109
1864349
1778810
2062054
2104659
2007641
2126366
2088634
1980425
2038677
2127037
1978895
2047157
2074990
1960957
2022173
1979315
1913900
1967683
1993546
1900629
1797596
1920043
2026107
2095387
2119114
1991664
1995200
2106683
1999002
1922927
2057648
1903423
2004508
1918605
1846272
1811833
1877020
2217867
2002666
1885572
1876457
2036060
2000075
1930257
2058879
1960127
1861440
2145406
1976849
1805317
1872694
2220578
1750281
1928874
1962242
1833639
1688408
1654254
1560341
1688750
1708107
1705088
1741952
1301847
1051789
1084977
1123337
1172237
1056434
1060085
1039059
1053374
1056840
1007739
1076948
1054011
1007023
1063714
1051028
1007441
1052365
1085206
1235552
1797523
1922019
2024336
1930141
1928351
1814539
1978691
1922261
1811293
1799637
2158255
1852625
1690355
487746
425631
408162
415815
395724
434546
403676
460633
425460
462435
443398
419968
397736
404334
441677
429556
420177
389439
444601
391275
401434
376144
380247
2851329
429655
376660
361771
398735
412690
395327
503616
552012
474151
504364
557754
527101
505422
510165
568404
517954
514603
514428
489230
499370
474141
466013
469825
475496
482528
483618
496854
466362
570444
1393930
601696
436715
403439
422664
446968
440881
440926
405866
412042
386991
417044
399089
408434
389256
413103
471660
496816
474753
456831
472890
445690
431264
447983
429314
456345
466210
438034
438153
459450
1771773
468442
414019
397933
384071
394637
444086
473805
507720
501412
493465
464232
477124
463077
436902
442162
463466
451443
446582
443593
479475
480543
416564
436603
518441
371341
554082
538271
566019
550230
491970
516699
469317
442424
427476
448994
487584
262339
221044
215044
259725
222223
218473
214508
217132
211106
216687
405090
434581
453562
480838
469870
448031
474845
497026
501197
461086
425328
409224
495612
451119
439273
338859
313062
369533
335118
319308
313942
309479
322236
337385
357844
335046
333564
323212
307265
353701
339635
327626
329351
326116
304593
329089
312963
317819
328044
334264
379202
316794
312955
311277
317892
325258
321192
326396
313724
289251
313004
319816
354003
309055
306088
306626
302790
300843
307233
299490
315259
333859
329321
312348
298895
353971
307021
318830
312471
327439
310950
289872
301235
331932
315859
324150
334430
315706
220050
207651
211275
637912
356891
409509
431721
410201
407493
569726
444903
434684
457341
469526
489365
478582
1443737
368357
486911
420674
243679
219785
218791
208206
490091
588770
502741
490300
474123
453879
491376
436524
422837
3853895
437018
439029
430388
435779
420315
617073
277334
256767
221184
216843
206231
205352
206697
205425
205801
218953
220651
210745
385052
448409
474269
424253
398170
435124
389019
449822
424806
400202
391172
390768
390923
378967
374553
379000
384052
389456
407605
388643
385980
404655
377038
369887
366371
368010
374865
422804
396579
390036
383176
462177
465862
463648
469274
471908
458596
450215
475402
441397
454542
486626
478444
3967183
2358517
449483
430387
441668
437326
431325
3149799
605396
536741
504129
427807
462813
437673
427880
419563
407834
406351
452575
525330
459428
377601
380524
380576
381096
398685
384637
392983
384184
383702
388919
394842
387256
403655
395824
367484
381154
471717
498660
441956
377482
364308
413391
341469
337640
320890
317419
371389
383426
364835
388623
329440
325048
314930
314675
319830
325926
328929
314006
348452
311724
303124
306241
300857
328739
305417
309637
313896
301651
376683
317474
332672
324903
319679
329024
371360
343581
353188
328639
351378
315332
318214
366620
343405
312772
293804
291257
295180
322024
406505
551075
452355
489993
428974
410465
417028
416012
276965
227960
258164
251416
210431
4100434
928182
509953
445185
1209261
5615366
439328
392293
377778
372677
364114
443503
433593
455314
418653
421340
435832
534945
485765
500833
469309
444475
441320
451374
447508
414222
402422
403032
391015
385975
427323
402524
5781720
541474
611099
514643
401266
1901294
