time
307589
432335
351280
339926
302666
285004
287248
297012
285873
298357
299896
310012
294996
285400
283793
303789
290524
281441
278602
285026
272754
283776
279815
285652
273036
283937
290637
276348
291289
259875
280269
289295
294623
298466
295125
299467
284725
284811
296632
300308
272335
284191
279073
298326
324605
276679
239106
244860
254625
276048
266956
261230
255629
293129
270670
248517
251501
253395
276417
291724
276757
307811
290143
292722
289954
259725
293438
289368
284965
295985
289170
280134
269122
281398
297945
282773
279333
282412
277011
304457
280818
278719
276177
282275
286516
283456
295172
279318
274907
307216
286627
301378
299356
291155
284902
277582
271502
269044
270545
266432
283472
266351
274778
277619
294780
279248
280105
278110
276122
281830
286361
286309
275786
275490
279051
289575
277041
297083
266381
257659
281272
272155
259878
264160
268091
268887
276214
282641
300355
239951
237439
241129
250010
239737
240425
231538
231465
243682
242044
248354
247263
247320
244655
237318
242403
273371
295978
275481
285178
282340
281012
274037
270274
262589
274287
255948
259465
251445
247982
282335
248311
245836
244316
257731
267745
263743
249932
297133
319552
323821
296192
310076
296318
296125
281907
270314
261023
244158
250732
254717
263202
243305
242245
239721
247528
268078
239672
238430
245099
240200
245818
250944
257529
258074
245039
242951
247078
243535
239258
302252
254830
244647
242725
244319
258992
250714
265815
241308
238675
244408
243057
243584
240536
243363
266919
244549
256022
239569
228568
243397
257849
259980
275222
262828
258871
256019
262383
260163
279308
263195
259014
255447
261112
255172
251211
255598
257731
256207
254195
258500
257730
263898
282308
256200
261760
273173
256333
261632
278628
255535
270952
239206
252395
256887
259778
264616
254465
244680
264348
250241
243526
239429
236188
248259
246349
248424
241995
251587
252261
250434
265815
253215
243391
245384
241603
243159
241303
239229
240897
242495
246289
246234
247015
246390
263781
266590
246842
252367
268338
283978
296943
290592
272620
302618
282627
292885
280195
297762
310944
281644
293924
278522
278427
303690
315442
312473
310234
308851
295489
309145
348898
295535
269741
263673
252722
284459
280616
283389
269393
271796
281267
276230
285570
295133
278345
266039
282612
283332
272406
260674
257098
264521
264162
266197
259217
266756
297043
279381
294180
290311
286994
297479
290067
280778
292753
291874
285179
291056
310846
307038
298031
290351
295983
298053
287032
286710
288466
283250
292539
293544
295753
5546968
400783
304436
300246
308626
295512
308117
319282
332074
289029
283214
284251
281853
283589
282395
289136
280822
279005
286846
280689
313649
312622
